date,flight_number,destination,scheduled_departure,actual_departure,delayed
2025-03-27,AA1857,VPS,2025-03-26 20:35:00 CDT,2025-03-26 20:44:56 CDT,False
2025-03-27,AA3541,MAF,2025-03-26 20:35:00 CDT,2025-03-26 20:43:57 CDT,False
2025-03-27,F92531,PHX,2025-03-26 20:28:00 CDT,2025-03-26 20:47:15 CDT,True
2025-03-27,AA2102,PNS,2025-03-26 20:27:00 CDT,2025-03-26 20:36:16 CDT,False
2025-03-27,UA1214,ORD,2025-03-26 20:26:00 CDT,2025-03-26 20:31:09 CDT,False
2025-03-27,AA3531,MTY,2025-03-26 20:25:00 CDT,2025-03-26 20:55:06 CDT,True
2025-03-27,AA2071,QRO,2025-03-26 20:23:00 CDT,2025-03-26 20:32:01 CDT,False
2025-03-27,SY504,MSP,2025-03-26 20:22:00 CDT,2025-03-26 20:36:07 CDT,False
2025-03-27,NK200,LAX,2025-03-26 20:21:00 CDT,2025-03-26 20:29:09 CDT,False
2025-03-27,AA576,AUS,2025-03-26 20:20:00 CDT,2025-03-26 20:33:13 CDT,False
2025-03-27,AA3339,LEX,2025-03-26 20:18:00 CDT,2025-03-26 20:37:00 CDT,True
2025-03-27,AA4186,ATW,2025-03-26 20:17:00 CDT,2025-03-26 20:26:55 CDT,False
2025-03-27,AA2449,JAX,2025-03-26 20:17:00 CDT,2025-03-26 20:26:56 CDT,False
2025-03-27,AA1125,LAX,2025-03-26 20:14:00 CDT,2025-03-26 21:05:46 CDT,True
2025-03-27,5X751,SDF,2025-03-26 20:12:00 CDT,2025-03-26 20:10:00 CDT,False
2025-03-27,AA937,GIG,2025-03-26 20:10:00 CDT,2025-03-26 20:39:20 CDT,True
2025-03-27,AA3518,BIS,2025-03-26 20:04:00 CDT,2025-03-26 20:12:21 CDT,False
2025-03-27,AA3221,LIT,2025-03-26 20:04:00 CDT,2025-03-26 20:38:20 CDT,True
2025-03-27,AA3540,AMA,2025-03-26 20:02:00 CDT,2025-03-26 20:17:41 CDT,True
2025-03-27,VB785,BJX,2025-03-26 20:00:00 CDT,2025-03-26 20:18:37 CDT,True
2025-03-27,AA4139,BHM,2025-03-26 19:57:00 CDT,2025-03-26 20:07:57 CDT,False
2025-03-27,AA1092,ELP,2025-03-26 19:56:00 CDT,2025-03-26 20:13:27 CDT,True
2025-03-27,AA6405,SAF,2025-03-26 19:55:00 CDT,2025-03-26 20:19:40 CDT,True
2025-03-27,AA3955,CUU,2025-03-26 19:54:00 CDT,2025-03-26 20:03:07 CDT,False
2025-03-27,AA3124,MFE,2025-03-26 19:50:00 CDT,2025-03-26 20:42:39 CDT,True
2025-03-27,AA2992,GSP,2025-03-26 19:50:00 CDT,2025-03-26 20:07:04 CDT,True
2025-03-27,AA2946,FLL,2025-03-26 19:50:00 CDT,2025-03-26 20:48:07 CDT,True
2025-03-27,AA2667,LAS,2025-03-26 19:50:00 CDT,2025-03-26 20:08:08 CDT,True
2025-03-27,AA2190,BJX,2025-03-26 19:50:00 CDT,2025-03-26 19:59:17 CDT,False
2025-03-27,AA1737,GUA,2025-03-26 19:50:00 CDT,2025-03-26 20:09:16 CDT,True
2025-03-27,AA1243,SAN,2025-03-26 19:50:00 CDT,2025-03-26 20:07:14 CDT,True
2025-03-27,AA2917,IND,2025-03-26 19:50:00 CDT,2025-03-26 19:58:41 CDT,False
2025-03-27,AA1251,PHX,2025-03-26 19:50:00 CDT,2025-03-26 20:15:40 CDT,True
2025-03-27,AA6191,GJT,2025-03-26 19:48:00 CDT,2025-03-26 20:14:32 CDT,True
2025-03-27,AA2597,BUR,2025-03-26 19:48:00 CDT,2025-03-26 19:53:42 CDT,False
2025-03-27,AA1555,BNA,2025-03-26 19:45:00 CDT,2025-03-26 20:35:24 CDT,True
2025-03-27,AA2642,MIA,2025-03-26 19:45:00 CDT,2025-03-26 20:54:05 CDT,True
2025-03-27,AA546,SAT,2025-03-26 19:45:00 CDT,2025-03-26 20:14:51 CDT,True
2025-03-27,AA6188,PVU,2025-03-26 19:40:00 CDT,2025-03-26 20:02:25 CDT,True
2025-03-27,AA2267,MCI,2025-03-26 19:40:00 CDT,2025-03-26 20:04:16 CDT,True
2025-03-27,AA2198,MKE,2025-03-26 19:40:00 CDT,2025-03-26 20:06:02 CDT,True
2025-03-27,AA1563,FSD,2025-03-26 19:40:00 CDT,2025-03-26 19:48:08 CDT,False
2025-03-27,AA560,CLE,2025-03-26 19:40:00 CDT,2025-03-26 20:04:50 CDT,True
2025-03-27,AA3735,AGU,2025-03-26 19:40:00 CDT,2025-03-26 20:01:17 CDT,True
2025-03-27,UA2330,DEN,2025-03-26 19:39:00 CDT,2025-03-26 20:00:12 CDT,True
2025-03-27,AA6470,DRO,2025-03-26 19:36:00 CDT,2025-03-26 19:46:21 CDT,False
2025-03-27,AA3510,LBB,2025-03-26 19:35:00 CDT,2025-03-26 19:40:24 CDT,False
2025-03-27,UA6158,IAH,2025-03-26 19:31:00 CDT,2025-03-26 19:38:59 CDT,False
2025-03-27,AA2469,MDT,2025-03-26 19:31:00 CDT,2025-03-26 19:40:01 CDT,False
2025-03-27,AA1104,BOI,2025-03-26 19:31:00 CDT,2025-03-26 19:49:17 CDT,True
2025-03-27,F93602,BOS,2025-03-26 19:30:00 CDT,2025-03-26 19:27:36 CDT,False
2025-03-27,BA192,LHR,2025-03-26 19:30:00 CDT,2025-03-26 19:55:40 CDT,True
2025-03-27,AA4032,ILM,2025-03-26 19:30:00 CDT,2025-03-26 19:43:45 CDT,False
2025-03-27,AA364,SJC,2025-03-26 19:30:00 CDT,2025-03-26 19:41:19 CDT,False
2025-03-27,AA1303,GEG,2025-03-26 19:30:00 CDT,2025-03-26 19:50:31 CDT,True
2025-03-27,AA3571,BMI,2025-03-26 19:29:00 CDT,2025-03-26 19:44:24 CDT,True
2025-03-27,UA1396,SFO,2025-03-26 19:26:00 CDT,2025-03-26 21:43:26 CDT,True
2025-03-27,CV6714,IAH,2025-03-26 19:25:00 CDT,2025-03-26 20:20:53 CDT,True
2025-03-27,AA5007,YUM,2025-03-26 19:25:00 CDT,2025-03-26 19:38:40 CDT,False
2025-03-27,AA3601,MLI,2025-03-26 19:25:00 CDT,2025-03-26 19:37:42 CDT,False
2025-03-27,AA4190,GRK,2025-03-26 19:24:00 CDT,2025-03-26 19:29:37 CDT,False
2025-03-27,AA3574,PIA,2025-03-26 19:21:00 CDT,2025-03-26 19:28:50 CDT,False
2025-03-27,AA1110,BFL,2025-03-26 19:21:00 CDT,2025-03-26 23:17:22 CDT,True
2025-03-27,AA3551,FAR,2025-03-26 19:20:00 CDT,2025-03-26 19:27:39 CDT,False
2025-03-27,AA3658,FWA,2025-03-26 19:16:00 CDT,2025-03-26 19:37:01 CDT,True
2025-03-27,AA1267,RSW,2025-03-26 19:16:00 CDT,2025-03-26 19:23:58 CDT,False
2025-03-27,AA1726,LGA,2025-03-26 19:16:00 CDT,2025-03-26 19:28:30 CDT,False
2025-03-27,DL846,LGA,2025-03-26 19:15:00 CDT,2025-03-26 19:17:33 CDT,False
2025-03-27,AA3487,BIL,2025-03-26 19:15:00 CDT,2025-03-26 19:21:36 CDT,False
2025-03-27,AA3452,AVL,2025-03-26 19:15:00 CDT,2025-03-26 19:41:59 CDT,True
2025-03-27,AA240,FCO,2025-03-26 19:15:00 CDT,2025-03-26 19:25:02 CDT,False
2025-03-27,AA5492,SHV,2025-03-26 19:15:00 CDT,2025-03-26 21:15:54 CDT,True
2025-03-27,AA618,EWR,2025-03-26 19:13:00 CDT,2025-03-26 19:26:54 CDT,False
2025-03-27,AA3685,CRP,2025-03-26 19:12:00 CDT,2025-03-26 19:32:17 CDT,True
2025-03-27,AA5632,HSV,2025-03-26 19:10:00 CDT,2025-03-26 20:41:10 CDT,True
2025-03-27,AA2752,DCA,2025-03-26 19:10:00 CDT,2025-03-26 19:19:59 CDT,False
2025-03-27,AA3567,RAP,2025-03-26 19:05:00 CDT,2025-03-26 19:06:18 CDT,False
2025-03-27,AA3536,TLH,2025-03-26 19:05:00 CDT,2025-03-26 19:29:44 CDT,True
2025-03-27,AA3037,RIC,2025-03-26 19:05:00 CDT,2025-03-26 19:14:55 CDT,False
2025-03-27,AA2298,PDX,2025-03-26 19:05:00 CDT,2025-03-26 19:30:28 CDT,True
2025-03-27,AA2251,BWI,2025-03-26 19:05:00 CDT,2025-03-26 19:38:25 CDT,True
2025-03-27,AA1758,MEM,2025-03-26 19:05:00 CDT,2025-03-26 19:34:59 CDT,True
2025-03-27,AA2587,ORF,2025-03-26 19:05:00 CDT,2025-03-26 19:43:01 CDT,True
2025-03-27,AA2467,PBI,2025-03-26 19:05:00 CDT,2025-03-26 19:34:03 CDT,True
2025-03-27,AA1430,SFO,2025-03-26 19:05:00 CDT,2025-03-26 22:13:36 CDT,True
2025-03-27,AA1724,BUF,2025-03-26 19:04:00 CDT,2025-03-26 19:54:27 CDT,True
2025-03-27,AA6267,COS,2025-03-26 19:02:00 CDT,2025-03-26 19:24:33 CDT,True
2025-03-27,AA3748,AUS,2025-03-26 19:00:00 CDT,2025-03-26 20:45:07 CDT,True
2025-03-27,AA6429,ASE,2025-03-26 19:00:00 CDT,2025-03-26 19:07:36 CDT,False
2025-03-27,AA4102,TRI,2025-03-26 19:00:00 CDT,2025-03-26 19:52:07 CDT,True
2025-03-27,AA2960,MCO,2025-03-26 19:00:00 CDT,2025-03-26 19:31:01 CDT,True
2025-03-27,AA2902,GSO,2025-03-26 19:00:00 CDT,2025-03-26 19:35:54 CDT,True
2025-03-27,AA2373,SAV,2025-03-26 19:00:00 CDT,2025-03-26 19:10:51 CDT,False
2025-03-27,AA1422,CHS,2025-03-26 19:00:00 CDT,2025-03-26 19:16:02 CDT,True
2025-03-27,AA2417,MEX,2025-03-26 19:00:00 CDT,2025-03-26 19:12:08 CDT,False
2025-03-27,AA952,PHL,2025-03-26 19:00:00 CDT,2025-03-26 19:12:44 CDT,False
2025-03-27,AA2520,YYC,2025-03-26 18:59:00 CDT,2025-03-26 19:16:51 CDT,True
2025-03-27,AA2072,ATL,2025-03-26 18:59:00 CDT,2025-03-26 19:31:56 CDT,True
2025-03-27,AA795,XNA,2025-03-26 18:59:00 CDT,2025-03-26 19:13:46 CDT,False
2025-03-27,AA1425,BDL,2025-03-26 18:58:00 CDT,2025-03-26 19:08:47 CDT,False
2025-03-27,AA3705,ABI,2025-03-26 18:57:00 CDT,2025-03-26 19:09:47 CDT,False
2025-03-27,AA2257,OKC,2025-03-26 18:57:00 CDT,2025-03-26 19:20:42 CDT,True
2025-03-27,FX379,SAT,2025-03-26 18:56:00 CDT,2025-03-26 18:43:18 CDT,False
2025-03-27,AA1434,YVR,2025-03-26 18:56:00 CDT,2025-03-26 19:39:27 CDT,True
2025-03-27,AA695,MIA,2025-03-26 18:56:00 CDT,2025-03-26 19:22:03 CDT,True
2025-03-27,DL303,BOS,2025-03-26 18:55:00 CDT,2025-03-26 18:59:14 CDT,False
2025-03-27,AA467,SJO,2025-03-26 18:54:00 CDT,2025-03-26 19:10:56 CDT,True
2025-03-27,AA2009,SEA,2025-03-26 18:51:00 CDT,2025-03-26 19:13:10 CDT,True
2025-03-27,AA6305,SBN,2025-03-26 18:50:00 CDT,2025-03-26 18:56:26 CDT,False
2025-03-27,AA1207,TUS,2025-03-26 18:50:00 CDT,2025-03-26 19:23:40 CDT,True
2025-03-27,AA884,LAS,2025-03-26 18:50:00 CDT,2025-03-26 19:08:36 CDT,True
2025-03-27,AA806,SNA,2025-03-26 18:50:00 CDT,2025-03-26 19:01:27 CDT,False
2025-03-27,AA566,ORD,2025-03-26 18:49:00 CDT,2025-03-26 21:25:18 CDT,True
2025-03-27,AA4275,SDF,2025-03-26 18:48:00 CDT,2025-03-26 19:11:26 CDT,True
2025-03-27,AA3596,MAF,2025-03-26 18:47:00 CDT,2025-03-26 19:33:15 CDT,True
2025-03-27,AA1086,ECP,2025-03-26 18:47:00 CDT,2025-03-26 19:04:45 CDT,True
2025-03-27,AA803,CVG,2025-03-26 18:47:00 CDT,2025-03-26 19:05:47 CDT,True
2025-03-27,AA1451,ALB,2025-03-26 18:45:00 CDT,2025-03-26 18:53:01 CDT,False
2025-03-27,AA3887,CMI,2025-03-26 18:43:00 CDT,2025-03-26 18:52:10 CDT,False
2025-03-27,AA3238,SLC,2025-03-26 18:41:00 CDT,2025-03-26 19:19:27 CDT,True
2025-03-27,QR730,DOH,2025-03-26 18:40:00 CDT,2025-03-26 19:06:54 CDT,True
2025-03-27,AA1657,LAX,2025-03-26 18:40:00 CDT,2025-03-26 18:48:31 CDT,False
2025-03-27,AA2237,MSY,2025-03-26 18:39:00 CDT,2025-03-26 18:46:14 CDT,False
2025-03-27,AA571,GRR,2025-03-26 18:38:00 CDT,2025-03-26 20:00:04 CDT,True
2025-03-27,AA4195,CHA,2025-03-26 18:38:00 CDT,2025-03-26 18:54:59 CDT,True
2025-03-27,AA3440,ICT,2025-03-26 18:38:00 CDT,2025-03-26 18:45:17 CDT,False
2025-03-27,AA3059,PHX,2025-03-26 18:38:00 CDT,2025-03-26 18:53:15 CDT,True
2025-03-27,AA5477,DAY,2025-03-26 18:35:00 CDT,2025-03-26 18:51:56 CDT,True
2025-03-27,AA3359,SGF,2025-03-26 18:35:00 CDT,2025-03-26 18:57:17 CDT,True
2025-03-27,AA2804,YYZ,2025-03-26 18:35:00 CDT,2025-03-26 19:21:15 CDT,True
2025-03-27,AA2235,DEN,2025-03-26 18:35:00 CDT,2025-03-26 18:54:01 CDT,True
2025-03-27,AA1605,RDU,2025-03-26 18:35:00 CDT,2025-03-26 18:45:15 CDT,False
2025-03-27,AA5647,LIT,2025-03-26 18:32:00 CDT,2025-03-26 19:30:10 CDT,True
2025-03-27,AA3713,HOU,2025-03-26 18:32:00 CDT,2025-03-26 18:40:47 CDT,False
2025-03-27,AA2698,ABQ,2025-03-26 18:30:00 CDT,2025-03-26 22:05:53 CDT,True
2025-03-27,DL1392,MSP,2025-03-26 18:30:00 CDT,2025-03-26 18:56:17 CDT,True
2025-03-27,NK816,SJU,2025-03-26 18:30:00 CDT,2025-03-26 19:32:40 CDT,True
2025-03-27,AA6259,SGF,2025-03-27 07:20:00 CDT,2025-03-27 07:39:42 CDT,True
2025-03-27,AA4056,OKC,2025-03-27 07:20:00 CDT,2025-03-27 07:47:07 CDT,True
2025-03-27,AA1873,IAH,2025-03-27 07:17:00 CDT,2025-03-27 08:06:43 CDT,True
2025-03-27,AA3050,MFE,2025-03-27 07:16:00 CDT,2025-03-27 07:28:17 CDT,False
2025-03-27,AA2362,SAN,2025-03-27 07:16:00 CDT,2025-03-27 07:33:37 CDT,True
2025-03-27,AA1796,EWR,2025-03-27 07:16:00 CDT,2025-03-27 07:40:19 CDT,True
2025-03-27,AC1030,YYZ,2025-03-27 07:15:00 CDT,2025-03-27 07:58:41 CDT,True
2025-03-27,AA6307,MAF,2025-03-27 07:15:00 CDT,2025-03-27 07:36:39 CDT,True
2025-03-27,AA5638,TUL,2025-03-27 07:15:00 CDT,2025-03-27 07:35:17 CDT,True
2025-03-27,AA2107,MCI,2025-03-27 07:15:00 CDT,2025-03-27 07:37:32 CDT,True
2025-03-27,AA1223,MIA,2025-03-27 07:15:00 CDT,2025-03-27 07:38:46 CDT,True
2025-03-27,AA5037,JAN,2025-03-27 07:14:00 CDT,2025-03-27 10:03:14 CDT,True
2025-03-27,AA5037,JAN,2025-03-27 07:14:00 CDT,2025-03-27 07:34:32 CDT,True
2025-03-27,AA2266,OMA,2025-03-27 07:13:00 CDT,2025-03-27 07:27:15 CDT,False
2025-03-27,AA972,TPA,2025-03-27 07:12:00 CDT,2025-03-27 07:24:02 CDT,False
2025-03-27,AA4940,SAT,2025-03-27 07:11:00 CDT,2025-03-27 07:40:27 CDT,True
2025-03-27,F93986,PHL,2025-03-27 07:10:00 CDT,2025-03-27 07:29:07 CDT,True
2025-03-27,DL893,ATL,2025-03-27 07:10:00 CDT,2025-03-27 07:32:23 CDT,True
2025-03-27,AA6211,HOU,2025-03-27 07:10:00 CDT,2025-03-27 07:25:23 CDT,True
2025-03-27,AA3389,LIT,2025-03-27 07:10:00 CDT,2025-03-27 07:27:05 CDT,True
2025-03-27,AA3323,ATL,2025-03-27 07:10:00 CDT,2025-03-27 07:22:40 CDT,False
2025-03-27,AA2010,LAX,2025-03-27 07:10:00 CDT,2025-03-27 07:30:02 CDT,True
2025-03-27,AA1715,DTW,2025-03-27 07:10:00 CDT,2025-03-27 07:21:12 CDT,False
2025-03-27,AA1367,BNA,2025-03-27 07:10:00 CDT,2025-03-27 07:26:12 CDT,True
2025-03-27,AA1343,CUN,2025-03-27 07:10:00 CDT,2025-03-27 07:32:59 CDT,True
2025-03-27,AA1321,SDF,2025-03-27 07:10:00 CDT,2025-03-27 07:41:10 CDT,True
2025-03-27,AA3464,ICT,2025-03-27 07:09:00 CDT,2025-03-27 07:06:36 CDT,False
2025-03-27,AA1061,JAX,2025-03-27 07:09:00 CDT,2025-03-27 07:28:11 CDT,True
2025-03-27,NK606,ATL,2025-03-27 07:08:00 CDT,2025-03-27 07:29:58 CDT,True
2025-03-27,AA1429,FLL,2025-03-27 07:06:00 CDT,2025-03-27 08:13:31 CDT,True
2025-03-27,AA976,LGA,2025-03-27 07:06:00 CDT,2025-03-27 07:18:20 CDT,False
2025-03-27,NK1120,CUN,2025-03-27 07:05:00 CDT,2025-03-27 11:46:40 CDT,True
2025-03-27,AA1197,MSY,2025-03-27 07:05:00 CDT,2025-03-27 07:08:28 CDT,False
2025-03-27,AA1969,LAS,2025-03-27 07:05:00 CDT,2025-03-27 08:09:19 CDT,True
2025-03-27,DL2351,BOS,2025-03-27 07:05:00 CDT,2025-03-27 07:30:43 CDT,True
2025-03-27,AA3425,XNA,2025-03-27 07:05:00 CDT,2025-03-27 07:12:25 CDT,False
2025-03-27,AA2683,RDU,2025-03-27 07:05:00 CDT,2025-03-27 07:24:35 CDT,True
2025-03-27,AA1534,SEA,2025-03-27 07:05:00 CDT,2025-03-27 07:23:46 CDT,True
2025-03-27,AA1331,SNA,2025-03-27 07:05:00 CDT,2025-03-27 07:32:50 CDT,True
2025-03-27,AA1244,DEN,2025-03-27 07:05:00 CDT,2025-03-27 07:35:39 CDT,True
2025-03-27,AA1324,SJD,2025-03-27 07:04:00 CDT,2025-03-27 07:13:34 CDT,False
2025-03-27,AA3959,BHM,2025-03-27 07:02:00 CDT,2025-03-27 07:37:30 CDT,True
2025-03-27,AA1623,DCA,2025-03-27 07:02:00 CDT,2025-03-27 08:02:21 CDT,True
2025-03-27,AA3782,MEM,2025-03-27 07:01:00 CDT,2025-03-27 07:11:22 CDT,False
2025-03-27,AA2309,PIT,2025-03-27 07:01:00 CDT,2025-03-27 07:02:16 CDT,False
2025-03-27,AA2119,MCO,2025-03-27 07:01:00 CDT,2025-03-27 07:13:38 CDT,False
2025-03-27,NK196,MCO,2025-03-27 07:00:00 CDT,2025-03-27 10:21:58 CDT,True
2025-03-27,UA2670,IAH,2025-03-27 07:00:00 CDT,2025-03-27 07:09:45 CDT,False
2025-03-27,UA790,SFO,2025-03-27 07:00:00 CDT,2025-03-27 07:20:44 CDT,True
2025-03-27,AA382,BDL,2025-03-27 07:00:00 CDT,2025-03-27 07:12:27 CDT,False
2025-03-27,UA380,ORD,2025-03-27 07:00:00 CDT,2025-03-27 07:10:33 CDT,False
2025-03-27,DL1276,MSP,2025-03-27 07:00:00 CDT,2025-03-27 07:28:55 CDT,True
2025-03-27,DL804,SEA,2025-03-27 07:00:00 CDT,2025-03-27 07:18:07 CDT,True
2025-03-27,AA3462,HSV,2025-03-27 07:00:00 CDT,2025-03-27 07:01:54 CDT,False
2025-03-27,AA3003,BOS,2025-03-27 07:00:00 CDT,2025-03-27 07:05:02 CDT,False
2025-03-27,AA2480,STL,2025-03-27 07:00:00 CDT,2025-03-27 07:33:52 CDT,True
2025-03-27,AA2325,IAD,2025-03-27 07:00:00 CDT,2025-03-27 07:03:47 CDT,False
2025-03-27,AA2006,MEX,2025-03-27 07:00:00 CDT,2025-03-27 07:10:05 CDT,False
2025-03-27,AA1294,AUS,2025-03-27 07:00:00 CDT,2025-03-27 07:22:57 CDT,True
2025-03-27,AA1106,ORD,2025-03-27 07:00:00 CDT,2025-03-27 07:14:36 CDT,False
2025-03-27,AA474,PHX,2025-03-27 07:00:00 CDT,2025-03-27 07:26:21 CDT,True
2025-03-27,AA619,CLT,2025-03-27 06:59:00 CDT,2025-03-27 07:19:15 CDT,True
2025-03-27,UA637,EWR,2025-03-27 06:45:00 CDT,2025-03-27 06:50:36 CDT,False
2025-03-27,MRA662,ABI,2025-03-27 06:30:00 CDT,2025-03-27 07:45:17 CDT,True
2025-03-27,MRA648,PSN,2025-03-27 06:20:00 CDT,2025-03-27 07:42:15 CDT,True
2025-03-27,MRA655,TYR,2025-03-27 06:20:00 CDT,2025-03-27 07:36:58 CDT,True
2025-03-27,AA1040,LGA,2025-03-27 06:20:00 CDT,2025-03-27 06:34:28 CDT,False
2025-03-27,F92147,DEN,2025-03-27 06:15:00 CDT,2025-03-27 06:21:12 CDT,False
2025-03-27,AA2005,LAX,2025-03-27 06:15:00 CDT,2025-03-27 06:23:21 CDT,False
2025-03-27,NK771,FLL,2025-03-27 06:10:00 CDT,2025-03-27 06:15:16 CDT,False
2025-03-27,AA2382,ORD,2025-03-27 06:04:00 CDT,2025-03-27 06:14:25 CDT,False
2025-03-27,F91888,MDW,2025-03-27 06:00:00 CDT,2025-03-27 06:03:59 CDT,False
2025-03-27,MRA666,ABI,2025-03-27 06:00:00 CDT,2025-03-27 07:17:19 CDT,True
2025-03-27,AA9781,GUS,2025-03-27 06:00:00 CDT,2025-03-27 10:44:56 CDT,True
2025-03-27,F93568,CLE,2025-03-27 06:00:00 CDT,2025-03-27 06:09:33 CDT,False
2025-03-27,F982,CUN,2025-03-27 06:00:00 CDT,2025-03-27 06:03:49 CDT,False
2025-03-27,DL461,LGA,2025-03-27 06:00:00 CDT,2025-03-27 06:06:10 CDT,False
2025-03-27,AA3055,MIA,2025-03-27 06:00:00 CDT,2025-03-27 06:43:47 CDT,True
2025-03-27,AA1932,CLT,2025-03-27 06:00:00 CDT,2025-03-27 06:07:33 CDT,False
2025-03-27,5Y8192,ICN,2025-03-27 05:50:00 CDT,2025-03-27 12:01:07 CDT,True
2025-03-27,UA773,DEN,2025-03-27 05:45:00 CDT,2025-03-27 06:02:11 CDT,True
2025-03-27,F93283,PHX,2025-03-27 05:43:00 CDT,2025-03-27 05:49:09 CDT,False
2025-03-27,AA1618,DCA,2025-03-27 05:42:00 CDT,2025-03-27 05:42:02 CDT,False
2025-03-27,NK811,MIA,2025-03-27 05:35:00 CDT,2025-03-27 05:46:32 CDT,False
2025-03-27,NK190,LAX,2025-03-27 05:30:00 CDT,2025-03-27 05:35:26 CDT,False
2025-03-27,DL2183,DTW,2025-03-27 05:30:00 CDT,2025-03-27 05:49:12 CDT,True
2025-03-27,DL401,ATL,2025-03-27 05:30:00 CDT,2025-03-27 05:43:49 CDT,False
2025-03-27,A82190,SAT,2025-03-27 05:00:00 CDT,2025-03-27 05:50:45 CDT,True
2025-03-27,AA9791,BNA,2025-03-27 05:00:00 CDT,2025-03-27 05:27:26 CDT,True
2025-03-27,UA1388,IAH,2025-03-27 05:00:00 CDT,2025-03-27 05:05:29 CDT,False
2025-03-27,AA2929,MIA,2025-03-27 05:00:00 CDT,2025-03-27 05:21:13 CDT,True
2025-03-27,AA575,CLT,2025-03-27 05:00:00 CDT,2025-03-27 05:04:00 CDT,False
2025-03-27,AA417,PHL,2025-03-27 05:00:00 CDT,2025-03-27 05:06:59 CDT,False
2025-03-27,KE277,GDL,2025-03-27 04:30:00 CDT,2025-03-27 04:30:16 CDT,False
2025-03-27,5X9860,PHX,2025-03-27 04:10:00 CDT,2025-03-27 04:41:31 CDT,True
2025-03-27,AC7223,YYZ,2025-03-27 03:20:00 CDT,2025-03-27 03:13:43 CDT,False
2025-03-27,KZ7179,NRT,2025-03-27 02:00:00 CDT,2025-03-27 05:29:47 CDT,True
2025-03-27,AA2401,TPA,2025-03-26 18:30:00 CDT,2025-03-26 18:33:57 CDT,False
2025-03-27,AA2368,SAT,2025-03-26 18:30:00 CDT,2025-03-26 18:33:20 CDT,False
2025-03-27,AA1681,CLT,2025-03-26 18:30:00 CDT,2025-03-26 19:23:02 CDT,True
2025-03-27,AA841,ELP,2025-03-26 18:30:00 CDT,2025-03-26 18:46:33 CDT,True
2025-03-27,AA421,SYR,2025-03-26 18:30:00 CDT,2025-03-26 19:03:52 CDT,True
2025-03-27,AA413,IAD,2025-03-26 18:30:00 CDT,2025-03-26 18:54:10 CDT,True
2025-03-27,AA403,PIT,2025-03-26 18:30:00 CDT,2025-03-26 19:09:55 CDT,True
2025-03-27,AA2438,IAH,2025-03-26 18:22:00 CDT,2025-03-26 18:38:14 CDT,True
2025-03-27,AA36,MAD,2025-03-26 18:20:00 CDT,2025-03-26 19:01:59 CDT,True
2025-03-27,AA2379,MCO,2025-03-26 18:15:00 CDT,2025-03-26 18:48:38 CDT,True
2025-03-27,AA3026,OAX,2025-03-26 18:09:00 CDT,2025-03-26 18:15:34 CDT,False
2025-03-27,DL2194,SLC,2025-03-26 18:05:00 CDT,2025-03-26 18:11:39 CDT,False
2025-03-27,AA3997,XNA,2025-03-26 18:05:00 CDT,2025-03-26 18:22:29 CDT,True
2025-03-27,AA2508,DTW,2025-03-26 18:02:00 CDT,2025-03-26 18:30:17 CDT,True
2025-03-27,AA3382,AUS,2025-03-26 18:00:00 CDT,2025-03-26 18:47:20 CDT,True
2025-03-27,AA2206,MIA,2025-03-26 18:00:00 CDT,2025-03-26 20:03:50 CDT,True
2025-03-27,AA1076,BNA,2025-03-26 18:00:00 CDT,2025-03-26 18:09:56 CDT,False
2025-03-27,AA48,CDG,2025-03-26 18:00:00 CDT,2025-03-26 18:14:34 CDT,False
2025-03-27,5X5878,ABQ,2025-03-26 17:55:00 CDT,2025-03-26 18:03:53 CDT,False
2025-03-27,VB685,MTY,2025-03-26 17:55:00 CDT,2025-03-26 18:34:47 CDT,True
2025-03-27,AY20,HEL,2025-03-26 17:55:00 CDT,2025-03-26 18:12:29 CDT,True
2025-03-27,AA4979,PVU,2025-03-26 17:53:00 CDT,2025-03-26 18:20:20 CDT,True
2025-03-27,AA3895,OKC,2025-03-26 17:53:00 CDT,2025-03-26 18:08:23 CDT,True
2025-03-27,AS317,SEA,2025-03-26 17:51:00 CDT,2025-03-26 19:15:37 CDT,True
2025-03-27,AA2828,PHX,2025-03-26 17:50:00 CDT,2025-03-26 17:58:50 CDT,False
2025-03-27,AA2922,RNO,2025-03-26 17:50:00 CDT,2025-03-26 18:21:35 CDT,True
2025-03-27,AA2491,STL,2025-03-26 17:50:00 CDT,2025-03-26 18:01:54 CDT,False
2025-03-27,AA2153,MEM,2025-03-26 17:50:00 CDT,2025-03-26 17:59:57 CDT,False
2025-03-27,AA1011,LGA,2025-03-26 17:50:00 CDT,2025-03-26 18:07:11 CDT,True
2025-03-27,AA4942,JAN,2025-03-26 17:49:00 CDT,2025-03-26 18:05:01 CDT,True
2025-03-27,AA5014,HRL,2025-03-26 17:48:00 CDT,2025-03-26 18:42:20 CDT,True
2025-03-27,AA3006,ONT,2025-03-26 17:47:00 CDT,2025-03-26 17:56:37 CDT,False
2025-03-27,AA6271,MFE,2025-03-26 17:46:00 CDT,2025-03-26 18:24:27 CDT,True
2025-03-27,AA5339,BTR,2025-03-26 17:45:00 CDT,2025-03-26 17:58:46 CDT,False
2025-03-27,AA3995,CMH,2025-03-26 17:45:00 CDT,2025-03-26 17:53:51 CDT,False
